c_Sport,c_Season,c_Event,c_Gender,n_DateSort,c_Person,c_PersonNatio,c_NOC,c_Result,n_ResultSort,c_Class
Swimming,2018,50m Backstroke,Men,20180422,Chuang Mu-Lun,Chinese Taipei,Chinese Taipei,26.26,26260,Elite
Swimming,2018,50m Backstroke,Men,20180602,Marvin Dahler,Germany,Germany,26.26,26260,Elite
Swimming,2018,50m Backstroke,Men,20181013,Luo Da,China,China,26.26,26260,Elite
Swimming,2018,50m Backstroke,Men,20180812,Alessandro Baffi,Italy,Italy,26.26,26260,Elite
Swimming,2018,50m Backstroke,Men,20180812,Michele Busa,Italy,Italy,26.26,26260,Elite
Swimming,2018,50m Backstroke,Men,20180510,Maksim Fofanov,Russia,Russia,26.27,26270,Elite
Swimming,2018,50m Backstroke,Men,20180410,Giuseppe Ronci,Italy,Italy,26.27,26270,Elite
Swimming,2018,50m Backstroke,Men,20181009,Anthony Rincón,Colombia,Colombia,26.27,26270,Elite
Swimming,2018,50m Backstroke,Men,20180420,Alexander Zotov,Russia,Russia,26.28,26280,Elite
Swimming,2018,50m Backstroke,Men,20180602,Wyatt Davis,United States,United States,26.28,26280,Elite
Swimming,2018,50m Backstroke,Men,20180610,Austin Katz,United States,United States,26.28,26280,Elite
Swimming,2018,50m Backstroke,Men,20180522,Paul Pijulet,France,France,26.29,26290,Elite
Swimming,2018,50m Backstroke,Men,20180510,Egor Dolomanov,Russia,Russia,26.29,26290,Elite
Swimming,2018,50m Backstroke,Men,20180707,Clark Beach,United States,United States,26.29,26290,Elite
Swimming,2018,50m Backstroke,Men,20180510,Pavel Samusenko,Russia,Russia,26.30,26300,Elite
Swimming,2018,50m Backstroke,Men,20180211,Luka Tkalcevic,Croatia,Croatia,26.30,26300,Elite
Swimming,2018,50m Backstroke,Men,20180820,Adil Kaskabay,Kazakhstan,Kazakhstan,26.30,26300,Elite
Swimming,2018,50m Backstroke,Men,20180803,Ziv Kalontarov,Israel,Israel,26.30,26300,Elite
Swimming,2018,50m Backstroke,Men,20180812,Simone Stefani',Italy,Italy,26.30,26300,Elite
Swimming,2018,50m Backstroke,Men,20180410,Emanuel Turchi,Italy,Italy,26.31,26310,Elite
Swimming,2018,50m Backstroke,Men,20180727,Brad Shannon,United States,United States,26.31,26310,Elite
Swimming,2018,50m Backstroke,Men,20180526,Daiki Yanagawa,Japan,Japan,26.31,26310,Elite
Swimming,2018,50m Backstroke,Men,20180420,Dmitrii Lapshin,Russia,Russia,26.31,26310,Elite
Swimming,2018,50m Backstroke,Men,20180623,Tryfonas Hadjichristoforou,Cyprus,Cyprus,26.31,26310,Elite
Swimming,2018,50m Backstroke,Men,20180419,Glauber Silva,Brazil,Brazil,26.31,26310,Elite
Swimming,2018,50m Backstroke,Men,20180707,Ethan Beach,United States,United States,26.32,26320,Elite
Swimming,2018,50m Backstroke,Men,20180511,Stergios-Marios Bilas,Greece,Greece,26.32,26320,Elite
Swimming,2018,50m Backstroke,Men,20180802,Sean Workman,United States,United States,26.32,26320,Elite
Swimming,2018,50m Backstroke,Men,20180526,Karol Zbutowicz,Poland,Poland,26.32,26320,Elite
Swimming,2018,50m Backstroke,Men,20180725,Patrick Groters,Aruba,Aruba,26.32,26320,Elite
Swimming,2018,50m Backstroke,Men,20181009,Roni Kallström,Finland,Finland,26.32,26320,Elite
Swimming,2018,50m Backstroke,Men,20180727,Daniel Hein,United States,United States,26.32,26320,Elite
Swimming,2018,50m Backstroke,Men,20181009,Akalanka Peiris,Sri Lanka,Sri Lanka,26.33,26330,Elite
Swimming,2018,50m Backstroke,Men,20180727,Rob Zofchak,United States,United States,26.33,26330,Elite
Swimming,2018,50m Backstroke,Men,20180522,Baptiste Leger,France,France,26.33,26330,Elite
Swimming,2018,50m Backstroke,Men,20181222,Hubert Kós,Hungary,Hungary,26.33,26330,Elite
Swimming,2018,50m Backstroke,Men,20180303,Jasper Dejager,Australia,Australia,26.34,26340,Elite
Swimming,2018,50m Backstroke,Men,20180627,Joshua Edwards-Smith,Australia,Australia,26.34,26340,Elite
Swimming,2018,50m Backstroke,Men,20180410,Fabio Laugeni,Italy,Italy,26.34,26340,Elite
Swimming,2018,50m Backstroke,Men,20180623,Jia Yi Francis Fong,Singapore,Singapore,26.34,26340,Elite
Swimming,2018,50m Backstroke,Men,20180720,Jacob Eismann,United States,United States,26.35,26350,Elite
Swimming,2018,50m Backstroke,Men,20180303,Jye Cornwell,Australia,Australia,26.35,26350,Elite
Swimming,2018,50m Backstroke,Men,20180410,Giulio Ciavarella,Italy,Italy,26.35,26350,Elite
Swimming,2018,50m Backstroke,Men,20180427,Cho Jae Seung,Korea,Korea,26.36,26360,Elite
Swimming,2018,50m Backstroke,Men,20180422,Kristinn Þórarinsson,Iceland,Iceland,26.36,26360,Elite
Swimming,2018,50m Backstroke,Men,20180526,Reo Miura,Japan,Japan,26.37,26370,Elite
Swimming,2018,50m Backstroke,Men,20180727,Aidan Stoffle,United States,United States,26.38,26380,Elite
Swimming,2018,50m Backstroke,Men,20180406,Ivo Staub,Switzerland,Switzerland,26.38,26380,Elite
Swimming,2018,50m Backstroke,Men,20180414,Andy Xianyang Song An,Mexico,Mexico,26.38,26380,Elite
Swimming,2018,50m Backstroke,Men,20180627,Andrew Jeffcoat,New Zealand,New Zealand,26.38,26380,Elite
Swimming,2018,50m Backstroke,Men,20180712,Nikita Babchenko,Russia,Russia,26.38,26380,Elite
Swimming,2018,50m Backstroke,Men,20181009,Abdellah Ardjoune,Algeria,Algeria,26.38,26380,Elite
Swimming,2018,50m Backstroke,Men,20180405,Naohiro Sata,Japan,Japan,26.39,26390,Elite
Swimming,2018,50m Backstroke,Men,20180526,Yu Wang,Japan,Japan,26.39,26390,Elite
Swimming,2018,50m Backstroke,Men,20180419,Kainan Coerin De Jesus,Brazil,Brazil,26.39,26390,Elite
Swimming,2018,50m Backstroke,Men,20180812,Francesco Peron,Italy,Italy,26.39,26390,Elite
Swimming,2018,50m Backstroke,Men,20180602,Bálint Szabó,Hungary,Hungary,26.39,26390,Elite
Swimming,2018,50m Backstroke,Men,20180419,Yeziel Morales,Puerto Rico,Puerto Rico,26.39,26390,Elite
Swimming,2018,50m Backstroke,Men,20180812,Matteo Brunella,Italy,Italy,26.39,26390,Elite
Swimming,2018,50m Backstroke,Men,20180303,James Traiforos,Australia,Australia,26.40,26400,Elite
Swimming,2018,50m Backstroke,Men,20180706,Pontus Palmqvist,United States,United States,26.41,26410,Elite
Swimming,2018,50m Backstroke,Men,20180624,Luuk Nijland,Netherlands,Netherlands,26.41,26410,Elite
Swimming,2018,50m Backstroke,Men,20180803,Ümit Can Güres,Turkey,Turkey,26.41,26410,Elite
Swimming,2018,50m Backstroke,Men,20180727,Bradley Dunham,United States,United States,26.42,26420,Elite
Swimming,2018,50m Backstroke,Men,20180728,Kristian Komlenic,Croatia,Croatia,26.42,26420,Elite
Swimming,2018,50m Backstroke,Men,20180624,Ensger Kotterink,Netherlands,Netherlands,26.43,26430,Elite
Swimming,2018,50m Backstroke,Men,20180410,Matteo Zampese,Italy,Italy,26.43,26430,Elite
Swimming,2018,50m Backstroke,Men,20180406,Nicolas Zoulalian,Switzerland,Switzerland,26.43,26430,Elite
Swimming,2018,50m Backstroke,Men,20180331,Karoly Banyak,Hungary,Hungary,26.43,26430,Elite
Swimming,2018,50m Backstroke,Men,20180602,Cameron Auchinachie,United States,United States,26.44,26440,Elite
Swimming,2018,50m Backstroke,Men,20180726,David Fridlander,Israel,Israel,26.44,26440,Elite
Swimming,2018,50m Backstroke,Men,20180727,Kyle Maas,United States,United States,26.44,26440,Elite
Swimming,2018,50m Backstroke,Men,20180623,Anze Fers Erzen,Slovenia,Slovenia,26.44,26440,Elite
Swimming,2018,50m Backstroke,Men,20180405,Hiromasa Kawabata,Japan,Japan,26.44,26440,Elite
Swimming,2018,50m Backstroke,Men,20180721,David Crossland,United States,United States,26.44,26440,Elite
Swimming,2018,50m Backstroke,Men,20180526,Jan Karolczak,Poland,Poland,26.45,26450,Elite
Swimming,2018,50m Backstroke,Men,20180522,Yohann Ndoye Brouard,France,France,26.45,26450,Elite
Swimming,2018,50m Backstroke,Men,20181009,Arijus Pavlidi,Lithuania,Lithuania,26.46,26460,Elite
Swimming,2018,50m Backstroke,Men,20180609,Federico Grabich,Argentina,Argentina,26.46,26460,Elite
Swimming,2018,50m Backstroke,Men,20180309,Max Mannes,Luxembourg,Luxembourg,26.46,26460,Elite
Swimming,2018,50m Backstroke,Men,20180802,Khalil Fonder,United States,United States,26.46,26460,Elite
Swimming,2018,50m Backstroke,Men,20180522,Oleg Garasymovytch,France,France,26.46,26460,Elite
Swimming,2018,50m Backstroke,Men,20180713,Jack Dolan,United States,United States,26.47,26470,Elite
Swimming,2018,50m Backstroke,Men,20180405,Kyouhei Takada,Japan,Japan,26.47,26470,Elite
Swimming,2018,50m Backstroke,Men,20180522,Clement Secchi,France,France,26.47,26470,Elite
Swimming,2018,50m Backstroke,Men,20180421,Doruk Tekin,Turkey,Turkey,26.48,26480,Elite
Swimming,2018,50m Backstroke,Men,20180812,Mattia Pujatti,Italy,Italy,26.48,26480,Elite
Swimming,2018,50m Backstroke,Men,20180425,Martin Binedell,South Africa,South Africa,26.48,26480,Elite
Swimming,2018,50m Backstroke,Men,20180415,Tobias Bjerg,Denmark,Denmark,26.49,26490,Elite
Swimming,2018,50m Backstroke,Men,20180510,Denis Zhdanov,Russia,Russia,26.49,26490,Elite
Swimming,2018,50m Backstroke,Men,20180622,Juan Rocha De Murga,Mexico,Mexico,26.50,26500,Elite
Swimming,2018,50m Backstroke,Men,20180405,Tatsuru Emoto,Japan,Japan,26.50,26500,Elite
Swimming,2018,50m Backstroke,Men,20180522,Thomas Avetand,France,France,26.50,26500,Elite
Swimming,2018,50m Backstroke,Men,20180724,Charlie Brown,Great Britain,Great Britain,26.50,26500,Elite
Swimming,2018,50m Backstroke,Men,20180522,Mehdi Nazim Benbara,Algeria,Algeria,26.50,26500,Elite
Swimming,2018,50m Backstroke,Men,20180526,Jakub Skierka,Poland,Poland,26.50,26500,Elite
Swimming,2018,50m Backstroke,Men,20180724,Andrew Sawkins,Great Britain,Great Britain,26.51,26510,Elite
Swimming,2018,50m Backstroke,Men,20180728,Marko Krce-Rabar,Croatia,Croatia,26.51,26510,Elite
Swimming,2018,50m Backstroke,Men,20180526,Takahisa Yamamoto,Japan,Japan,26.51,26510,Elite
Swimming,2018,50m Backstroke,Men,20180726,Eihem Naser,Israel,Israel,26.51,26510,Elite
Swimming,2018,50m Backstroke,Men,20180727,Jonah Cooper,United States,United States,26.51,26510,Elite
Swimming,2018,50m Backstroke,Men,20180405,Keisuke Ohyama,Japan,Japan,26.52,26520,Elite
Swimming,2018,50m Backstroke,Men,20180526,Ryuichirou Ura,Japan,Japan,26.52,26520,Elite
Swimming,2018,50m Backstroke,Men,20180405,Spencer Walker,United States,United States,26.53,26530,Elite
Swimming,2018,50m Backstroke,Men,20180820,Ngou Pok Man,"Macau, China","Macau, China",26.53,26530,Elite
Swimming,2018,50m Backstroke,Men,20180714,Martin Hemminghyth,Norway,Norway,26.53,26530,Elite
Swimming,2018,50m Backstroke,Men,20180803,Armin Evert Lelle,Estonia,Estonia,26.53,26530,Elite
Swimming,2018,50m Backstroke,Men,20180725,Jesus Lopez,Venezuela,Venezuela,26.53,26530,Elite
Swimming,2018,50m Backstroke,Men,20180413,Zheng Xiaojing,China,China,26.54,26540,Elite
Swimming,2018,50m Backstroke,Men,20180727,Braxton Moore,United States,United States,26.54,26540,Elite
Swimming,2018,50m Backstroke,Men,20180410,Andrea Costa,Italy,Italy,26.54,26540,Elite
Swimming,2018,50m Backstroke,Men,20180727,Glen Cowand,United States,United States,26.55,26550,Elite
Swimming,2018,50m Backstroke,Men,20180705,Daniel Hunter,New Zealand,New Zealand,26.55,26550,Elite
Swimming,2018,50m Backstroke,Men,20180301,Brodie Williams,Great Britain,Great Britain,26.55,26550,Elite
Swimming,2018,50m Backstroke,Men,20180131,Danila Sayevich,Belarus,Belarus,26.55,26550,Elite
Swimming,2018,50m Backstroke,Men,20180405,Jun Maruyama,Japan,Japan,26.55,26550,Elite
Swimming,2018,50m Backstroke,Men,20180623,Carson Foster,United States,United States,26.55,26550,Elite
Swimming,2018,50m Backstroke,Men,20180721,Alexander Bauch,Germany,Germany,26.56,26560,Elite
Swimming,2018,50m Backstroke,Men,20180629,Simone Ponzio,Italy,Italy,26.56,26560,Elite
Swimming,2018,50m Backstroke,Men,20180525,Álex Ramos,Spain,Spain,26.56,26560,Elite
Swimming,2018,50m Backstroke,Men,20180324,Adam Cernek,Slovakia,Slovakia,26.56,26560,Elite
Swimming,2018,50m Backstroke,Men,20180526,Taiga Sugata,Japan,Japan,26.57,26570,Elite
Swimming,2018,50m Backstroke,Men,20180420,Dmitry Minikeev,Russia,Russia,26.57,26570,Elite
Swimming,2018,50m Backstroke,Men,20180725,William Kearsey,Great Britain,Great Britain,26.57,26570,Elite
Swimming,2018,50m Backstroke,Men,20180727,Alvin Jiang,United States,United States,26.57,26570,Elite
Swimming,2018,50m Backstroke,Men,20180131,Hryhory Pekarski,Belarus,Belarus,26.57,26570,Elite
Swimming,2018,50m Backstroke,Men,20180324,Hendrik Duvenhage,South Africa,South Africa,26.57,26570,Elite
Swimming,2018,50m Backstroke,Men,20180705,Kane Follows,New Zealand,New Zealand,26.57,26570,Elite
Swimming,2018,50m Backstroke,Men,20180413,Deividas Margevicius,Lithuania,Lithuania,26.57,26570,Elite
Swimming,2018,50m Backstroke,Men,20181201,Mert Ali Satir,Turkey,Turkey,26.57,26570,Elite
Swimming,2018,50m Backstroke,Men,20180427,Seo Seungwoo,Korea,Korea,26.57,26570,Elite
Swimming,2018,50m Backstroke,Men,20180411,Roger Serradell Zamora,Spain,Spain,26.58,26580,Elite
Swimming,2018,50m Backstroke,Men,20180301,Alexander Mason,Great Britain,Great Britain,26.58,26580,Elite
Swimming,2018,50m Backstroke,Men,20180411,Manuel Martos,Spain,Spain,26.58,26580,Elite
Swimming,2018,50m Backstroke,Men,20180712,Andreas Kaas Elmgreen,Denmark,Denmark,26.58,26580,Elite
Swimming,2018,50m Backstroke,Men,20180706,Martin Nilsson,Sweden,Sweden,26.58,26580,Elite
Swimming,2018,50m Backstroke,Men,20180303,Tom Jeffries,Australia,Australia,26.58,26580,Elite
Swimming,2018,50m Backstroke,Men,20180324,Kyle Chisholm,Great Britain,Great Britain,26.58,26580,Elite
Swimming,2018,50m Backstroke,Men,20180526,Jakub Smolinski,Poland,Poland,26.59,26590,Elite
Swimming,2018,50m Backstroke,Men,20180705,Corneille Coetzee,New Zealand,New Zealand,26.59,26590,Elite
Swimming,2018,50m Backstroke,Men,20180610,Andrija Petkovic,Serbia,Serbia,26.59,26590,Elite
Swimming,2018,50m Backstroke,Men,20180803,Ege Baser,Turkey,Turkey,26.59,26590,Elite
Swimming,2018,50m Backstroke,Men,20180628,Janne Markkanen,Finland,Finland,26.60,26600,Elite
Swimming,2018,50m Backstroke,Men,20180407,Loïc St-Martin,Canada,Canada,26.60,26600,Elite
Swimming,2018,50m Backstroke,Men,20180127,Kolbeinn Hrafnkelsson,Iceland,Iceland,26.61,26610,Elite
Swimming,2018,50m Backstroke,Men,20180728,Edson Lima,Brazil,Brazil,26.61,26610,Elite
Swimming,2018,50m Backstroke,Men,20180729,Simon Bucher,Austria,Austria,26.61,26610,Elite
Swimming,2018,50m Backstroke,Men,20180803,Anton Loncar,United States,United States,26.62,26620,Elite
Swimming,2018,50m Backstroke,Men,20180726,David Gerchik,Israel,Israel,26.62,26620,Elite
Swimming,2018,50m Backstroke,Men,20180407,Vincent Laperle,Canada,Canada,26.62,26620,Elite
Swimming,2018,50m Backstroke,Men,20180331,Mate Winkler,Hungary,Hungary,26.62,26620,Elite
Swimming,2018,50m Backstroke,Men,20180707,Alanas Tautkus,Lithuania,Lithuania,26.62,26620,Elite
Swimming,2018,50m Backstroke,Men,20180628,Miro Vasko,Finland,Finland,26.62,26620,Elite
Swimming,2018,50m Backstroke,Men,20180812,Matteo Cugliari,Italy,Italy,26.62,26620,Elite
Swimming,2018,50m Backstroke,Men,20180705,Cameron James,New Zealand,New Zealand,26.62,26620,Elite
Swimming,2018,50m Backstroke,Men,20180526,Bogdan Ionut Iordachescu,Romania,Romania,26.63,26630,Elite
Swimming,2018,50m Backstroke,Men,20180407,Joseph Hulme,Great Britain,Great Britain,26.63,26630,Elite
Swimming,2018,50m Backstroke,Men,20180622,Brock Bonetti,United States,United States,26.63,26630,Elite
Swimming,2018,50m Backstroke,Men,20180622,Sun Chenbo,China,China,26.64,26640,Elite
Swimming,2018,50m Backstroke,Men,20180502,Maksim Khlebin,Belarus,Belarus,26.64,26640,Elite
Swimming,2018,50m Backstroke,Men,20180405,Yuuki Kanemoto,Japan,Japan,26.64,26640,Elite
Swimming,2018,50m Backstroke,Men,20180428,Idan Dotan,Israel,Israel,26.64,26640,Elite
Swimming,2018,50m Backstroke,Men,20180721,Lukas Kraft,Germany,Germany,26.65,26650,Elite
Swimming,2018,50m Backstroke,Men,20180303,Nicholas Findeisen,Australia,Australia,26.65,26650,Elite
Swimming,2018,50m Backstroke,Men,20180526,Yuusuke Aoki,Japan,Japan,26.65,26650,Elite
Swimming,2018,50m Backstroke,Men,20180303,Tristan Ludlow,Australia,Australia,26.65,26650,Elite
Swimming,2018,50m Backstroke,Men,20180724,Sam Dailley,Great Britain,Great Britain,26.65,26650,Elite
Swimming,2018,50m Backstroke,Men,20180526,Karol Ostrowski,Poland,Poland,26.65,26650,Elite
Swimming,2018,50m Backstroke,Men,20180629,Elliot Clogg,England,Great Britain,26.66,26660,Elite
Swimming,2018,50m Backstroke,Men,20180721,Oliver Tabor,Germany,Germany,26.66,26660,Elite
Swimming,2018,50m Backstroke,Men,20180526,Chang Hou Chi,Chinese Taipei,Chinese Taipei,26.66,26660,Elite
Swimming,2018,50m Backstroke,Men,20180803,Niko Makela,Finland,Finland,26.66,26660,Elite
Swimming,2018,50m Backstroke,Men,20180812,Gianluca Andolfi,Italy,Italy,26.66,26660,Elite
Swimming,2018,50m Backstroke,Men,20180505,Perry Gardner,Great Britain,Great Britain,26.66,26660,Elite
Swimming,2018,50m Backstroke,Men,20180610,Yuri Kisil,Canada,Canada,26.67,26670,Elite
Swimming,2018,50m Backstroke,Men,20180719,Kim Junho,Korea,Korea,26.67,26670,Elite
Swimming,2018,50m Backstroke,Men,20180727,Ethan Young,United States,United States,26.67,26670,Elite
Swimming,2018,50m Backstroke,Men,20180629,Manuel Franco Cofrani,Italy,Italy,26.67,26670,Elite
Swimming,2018,50m Backstroke,Men,20180727,Jack Dahlgren,United States,United States,26.67,26670,Elite
Swimming,2018,50m Backstroke,Men,20180621,Pavels Vilcans,Latvia,Latvia,26.68,26680,Elite
Swimming,2018,50m Backstroke,Men,20180405,Junichi Morita,Japan,Japan,26.68,26680,Elite
Swimming,2018,50m Backstroke,Men,20180602,David Fenderl,Germany,Germany,26.68,26680,Elite
Swimming,2018,50m Backstroke,Men,20180420,Vladimir Dyachenko,Russia,Russia,26.68,26680,Elite
Swimming,2018,50m Backstroke,Men,20180721,Adrian Bierewitz,Germany,Germany,26.68,26680,Elite
Swimming,2018,50m Backstroke,Men,20181206,Ronny Braennkaerr,Finland,Finland,26.68,26680,Elite
Swimming,2018,50m Backstroke,Men,20181201,Haktan Durmus,Turkey,Turkey,26.69,26690,Elite
Swimming,2018,50m Backstroke,Men,20180405,Will Davis,United States,United States,26.69,26690,Elite
Swimming,2018,50m Backstroke,Men,20180131,Anton Latkin,Belarus,Belarus,26.69,26690,Elite
Swimming,2018,50m Backstroke,Men,20180920,Madhu Prathapan Nair Sudha,India,India,26.69,26690,Elite
Swimming,2018,50m Backstroke,Men,20180414,Jari Groenhart,Netherlands,Netherlands,26.69,26690,Elite
Swimming,2018,50m Backstroke,Men,20180812,Gabriele De Nicola,Italy,Italy,26.69,26690,Elite
Swimming,2018,50m Backstroke,Men,20180526,Hisashi Hashidume,Japan,Japan,26.70,26700,Elite
Swimming,2018,50m Backstroke,Men,20180526,Toshifumi Takeuchi,Japan,Japan,26.70,26700,Elite
Swimming,2018,50m Backstroke,Men,20180420,Rustam Rybin,Russia,Russia,26.70,26700,Elite
Swimming,2018,50m Backstroke,Men,20180419,Matheus Santos,Brazil,Brazil,26.70,26700,Elite
Swimming,2018,50m Backstroke,Men,20180419,Guilherme Rabelo,Brazil,Brazil,26.70,26700,Elite
Swimming,2018,50m Backstroke,Men,20180812,Lorenzo Ferrari,Italy,Italy,26.70,26700,Elite
Swimming,2018,50m Backstroke,Men,20180411,Manuel Jesus Cantos Galvez,Spain,Spain,26.70,26700,Elite
Swimming,2018,50m Backstroke,Men,20180522,Theo Delecluse,France,France,26.71,26710,Elite
Swimming,2018,50m Backstroke,Men,20180721,Leon Fischer,Germany,Germany,26.71,26710,Elite
Swimming,2018,50m Backstroke,Men,20180622,Ian Finnerty,United States,United States,26.71,26710,Elite
Swimming,2018,50m Backstroke,Men,20180419,Pedro Motta Henrique,Brazil,Brazil,26.71,26710,Elite
Swimming,2018,50m Backstroke,Men,20180526,Jakub Moscicki,Poland,Poland,26.71,26710,Elite
Swimming,2018,50m Backstroke,Men,20180526,Akira Nakanishi,Japan,Japan,26.72,26720,Elite
Swimming,2018,50m Backstroke,Men,20180421,Jason Churches,New Zealand,New Zealand,26.72,26720,Elite
Swimming,2018,50m Backstroke,Men,20180210,Jorge Martin Lozoya,Spain,Spain,26.72,26720,Elite
Swimming,2018,50m Backstroke,Men,20180407,Alexandre Marcourt,Belgium,Belgium,26.72,26720,Elite
Swimming,2018,50m Backstroke,Men,20180624,Jelle Betten,Netherlands,Netherlands,26.72,26720,Elite
Swimming,2018,50m Backstroke,Men,20180405,Yuu Sezaki,Japan,Japan,26.72,26720,Elite
Swimming,2018,50m Backstroke,Men,20180301,Jack Shillinglaw,Great Britain,Great Britain,26.73,26730,Elite
Swimming,2018,50m Backstroke,Men,20180727,Brendan Santana,United States,United States,26.73,26730,Elite
Swimming,2018,50m Backstroke,Men,20180727,Thomas Anderson,United States,United States,26.73,26730,Elite
Swimming,2018,50m Backstroke,Men,20180415,Shiu Yue Lau,"Hong Kong, China","Hong Kong, China",26.73,26730,Elite
Swimming,2018,50m Backstroke,Men,20180406,Axel Pettersson,Sweden,Sweden,26.73,26730,Elite
Swimming,2018,50m Backstroke,Men,20180526,Kenta Nakatsuka,Japan,Japan,26.73,26730,Elite
Swimming,2018,50m Backstroke,Women,20180821,Liu Xiang,China,China,26.98,26980,Elite
Swimming,2018,50m Backstroke,Women,20180413,Fu Yuanhui,China,China,27.16,27160,Elite
